COD_ETU;Note ;Résultat ;Année ;Session ;FILIERE;ANNEE;MODULE;;;
13013868;0;NR;2015;1;MIPC;2015;TLMP1104;;;
13014072;10;V ;2014;2;MIPC;2015;TLMP1104;;;
13014265;10;V ;2013;2;MIPC;2015;TLMP1104;;;
13014515;7;NV;2015;2;MIPC;2015;TLMP1104;;;
13014664;0;NR;2015;1;MIPC;2015;TLMP1104;;;
13014942;10.05 ;V ;2015;1;MIPC;2015;TLMP1104;;;
13016006;0;NR;2015;1;MIPC;2015;TLMP1104;;;
14000148;10.65 ;V ;2014;1;MIPC;2015;TLMP1104;;;
14000227;10;V ;2014;2;MIPC;2015;TLMP1104;;;
14000325;10.85 ;V ;2015;1;MIPC;2015;TLMP1104;;;
14000449;10.6  ;V ;2015;1;MIPC;2015;TLMP1104;;;
14000498;.5    ;NR;2015;1;MIPC;2015;TLMP1104;;;
14000547;10.8  ;V ;2014;1;MIPC;2015;TLMP1104;;;
14000575;0;NR;2015;1;MIPC;2015;TLMP1104;;;
14000612;3.7   ;NR;2015;1;MIPC;2015;TLMP1104;;;
14000662;10;V ;2014;2;MIPC;2015;TLMP1104;;;
14001407;1.15  ;NR;2015;1;MIPC;2015;TLMP1104;;;
14001526;;;;;MIPC;2015;TLMP1104;;;
14001646;3.85  ;NR;2015;1;MIPC;2015;TLMP1104;;;
14003147;10.45 ;V ;2015;1;MIPC;2015;TLMP1104;;;
14005182;6.7   ;NV;2015;2;MIPC;2015;TLMP1104;;;
14005225;0;NR;2015;1;MIPC;2015;TLMP1104;;;
14005338;0;NR;2015;1;MIPC;2015;TLMP1104;;;
14006135;11.25 ;V ;2015;1;MIPC;2015;TLMP1104;;;
15000090;1.6   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15000127;10.25 ;V ;2015;1;MIPC;2015;TLMP1104;;;
15000175;4.3   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15000205;1.05  ;NR;2015;1;MIPC;2015;TLMP1104;;;
15000236;10;V ;2015;1;MIPC;2015;TLMP1104;;;
15000288;3.15  ;NR;2015;1;MIPC;2015;TLMP1104;;;
15000332;10;V ;2015;1;MIPC;2015;TLMP1104;;;
15000363;8.25  ;AC;2015;2;MIPC;2015;TLMP1104;;;
15000416;10;V ;2015;2;MIPC;2015;TLMP1104;;;
15000643;10.7  ;V ;2015;1;MIPC;2015;TLMP1104;;;
15000913;4.4   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15000996;6.7   ;NV;2015;2;MIPC;2015;TLMP1104;;;
15001037;8.65  ;NV;2015;2;MIPC;2015;TLMP1104;;;
15001072;10.5  ;V ;2015;1;MIPC;2015;TLMP1104;;;
15001095;3.3   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15001758;3.55  ;NR;2015;1;MIPC;2015;TLMP1104;;;
15001785;3;NR;2015;1;MIPC;2015;TLMP1104;;;
15001805;7.5   ;NV;2015;2;MIPC;2015;TLMP1104;;;
15001828;0;NR;2015;1;MIPC;2015;TLMP1104;;;
15002198;10;V ;2015;1;MIPC;2015;TLMP1104;;;
15002294;0;NR;2015;1;MIPC;2015;TLMP1104;;;
15002429;3.5   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15002516;4;NR;2015;1;MIPC;2015;TLMP1104;;;
15002537;4.65  ;NR;2015;1;MIPC;2015;TLMP1104;;;
15003206;7.2   ;AC;2015;2;MIPC;2015;TLMP1104;;;
15004517;0;NR;2015;1;MIPC;2015;TLMP1104;;;
15005591;4.6   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15005647;.55   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15005663;2;NR;2015;1;MIPC;2015;TLMP1104;;;
15006164;3.3   ;NR;2015;1;MIPC;2015;TLMP1104;;;
15007979;11.45 ;V ;2015;1;MIPC;2015;TLMP1104;;;
11012350;13;V ;2012;1;MIPC;2015;TLMP1604;;;
12010473;0;NR;2015;1;MIPC;2015;TLMP1604;;;
12011698;10;V ;2012;1;MIPC;2015;TLMP1604;;;
12012084;11.5  ;V ;2012;1;MIPC;2015;TLMP1604;;;
13010695;12.45 ;V ;2013;1;MIPC;2015;TLMP1604;;;
13012542;10.65 ;V ;2013;1;MIPC;2015;TLMP1604;;;
13012941;14.05 ;V ;2013;1;MIPC;2015;TLMP1604;;;
13013196;13.65 ;V ;2013;1;MIPC;2015;TLMP1604;;;
13013768;0;NR;2015;1;MIPC;2015;TLMP1604;;;
13013915;10.25 ;V ;2014;1;MIPC;2015;TLMP1604;;;
13014185;11.78 ;V ;2013;1;MIPC;2015;TLMP1604;;;
13014448;10;V ;2013;1;MIPC;2015;TLMP1604;;;
13014558;12.3  ;V ;2013;1;MIPC;2015;TLMP1604;;;
13014719;10;V ;2014;2;MIPC;2015;TLMP1604;;;
13015313;0;NR;2015;1;MIPC;2015;TLMP1604;;;
14000042;10.75 ;V ;2014;1;MIPC;2015;TLMP1604;;;
14000205;12.25 ;V ;2014;1;MIPC;2015;TLMP1604;;;
14000266;14.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
14000392;11.5  ;V ;2014;1;MIPC;2015;TLMP1604;;;
14000476;10;V ;2014;2;MIPC;2015;TLMP1604;;;
14000531;0;NR;2015;1;MIPC;2015;TLMP1604;;;
14000566;0;NR;2015;1;MIPC;2015;TLMP1604;;;
14000594;11;V ;2014;1;MIPC;2015;TLMP1604;;;
14000630;10;V ;2014;1;MIPC;2015;TLMP1604;;;
14001320;11;V ;2014;1;MIPC;2015;TLMP1604;;;
14001490;12.25 ;V ;2014;1;MIPC;2015;TLMP1604;;;
14001624;0;NR;2015;1;MIPC;2015;TLMP1604;;;
14002045;10;V ;2015;2;MIPC;2015;TLMP1604;;;
14004740;10;V ;2015;2;MIPC;2015;TLMP1604;;;
14005208;16;V ;2014;1;MIPC;2015;TLMP1604;;;
14005265;11.25 ;V ;2014;1;MIPC;2015;TLMP1604;;;
14005969;11.5  ;V ;2014;1;MIPC;2015;TLMP1604;;;
15000025;12;V ;2015;1;MIPC;2015;TLMP1604;;;
15000112;9.25  ;NV;2015;2;MIPC;2015;TLMP1604;;;
15000152;16.5  ;V ;2015;1;MIPC;2015;TLMP1604;;;
15000187;5;NV;2015;2;MIPC;2015;TLMP1604;;;
15000222;12.5  ;V ;2015;1;MIPC;2015;TLMP1604;;;
15000262;11.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
15000316;14 375;V ;2015;1;MIPC;2015;TLMP1604;;;
15000349;0;NR;2015;1;MIPC;2015;TLMP1604;;;
15000386;0;NR;2015;1;MIPC;2015;TLMP1604;;;
15000547;15.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
15000825;16.5  ;V ;2015;1;MIPC;2015;TLMP1604;;;
15000974;12.5  ;V ;2015;1;MIPC;2015;TLMP1604;;;
15001019;16.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
15001053;13 125;V ;2015;1;MIPC;2015;TLMP1604;;;
15001084;10;V ;2015;2;MIPC;2015;TLMP1604;;;
15001593;16.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
15001774;9 375;NV;2015;2;MIPC;2015;TLMP1604;;;
15001796;12;V ;2015;1;MIPC;2015;TLMP1604;;;
15001811;6.5   ;NV;2015;2;MIPC;2015;TLMP1604;;;
15002041;12.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
15002265;12;V ;2015;1;MIPC;2015;TLMP1604;;;
15002365;10.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
15002492;10;V ;2015;2;MIPC;2015;TLMP1604;;;
15002529;0;NR;2015;1;MIPC;2015;TLMP1604;;;
15002551;11.25 ;V ;2015;1;MIPC;2015;TLMP1604;;;
15003528;10;V ;2015;2;MIPC;2015;TLMP1604;;;
15005452;0;NR;2015;1;MIPC;2015;TLMP1604;;;
15005625;10;V ;2015;2;MIPC;2015;TLMP1604;;;
15005656;11;V ;2015;1;MIPC;2015;TLMP1604;;;
15005728;12 125;V ;2015;1;MIPC;2015;TLMP1604;;;
15006918;10;V ;2015;2;MIPC;2015;TLMP1604;;;
15008227;12;V ;2015;1;MIPC;2015;TLMP1604;;;
11013788;0;NR;2015;1;MIPC;2015;TLMP2304;;;
12010968;0;NR;2015;1;MIPC;2015;TLMP2304;;;
12011781;0;NR;2015;1;MIPC;2015;TLMP2304;;;
12012436;0;NR;2015;1;MIPC;2015;TLMP2304;;;
13011089;0;NR;2015;1;MIPC;2015;TLMP2304;;;
13012567;5;NV;2015;2;MIPC;2015;TLMP2304;;;
13013021;10 875;V ;2015;1;MIPC;2015;TLMP2304;;;
13013397;10;V ;2014;2;MIPC;2015;TLMP2304;;;
13013792;9.3   ;AC;2014;2;MIPC;2015;TLMP2304;;;
13013977;5;NV;2015;2;MIPC;2015;TLMP2304;;;
13014202;0;NR;2015;1;MIPC;2015;TLMP2304;;;
13014474;7.8   ;AC;2015;2;MIPC;2015;TLMP2304;;;
13014586;0;NR;2015;1;MIPC;2015;TLMP2304;;;
13014764;10;V ;2014;2;MIPC;2015;TLMP2304;;;
13015405;10;V ;2014;2;MIPC;2015;TLMP2304;;;
14000101;8.05  ;AC;2014;2;MIPC;2015;TLMP2304;;;
14000214;5;NV;2015;2;MIPC;2015;TLMP2304;;;
14000304;7;AC;2015;2;MIPC;2015;TLMP2304;;;
14000411;6.1   ;NV;2015;2;MIPC;2015;TLMP2304;;;
14000488;8;AC;2014;2;MIPC;2015;TLMP2304;;;
14000540;.3    ;NR;2015;1;MIPC;2015;TLMP2304;;;
14000569;5;NV;2015;2;MIPC;2015;TLMP2304;;;
14000601;11.4  ;V ;2015;1;MIPC;2015;TLMP2304;;;
14000634;7.5   ;AC;2014;2;MIPC;2015;TLMP2304;;;
14001341;11;V ;2015;1;MIPC;2015;TLMP2304;;;
14001505;10.4  ;V ;2014;1;MIPC;2015;TLMP2304;;;
14001632;12.3  ;V ;2014;1;MIPC;2015;TLMP2304;;;
14002054;11.7  ;V ;2014;1;MIPC;2015;TLMP2304;;;
14005176;6.5   ;NV;2015;2;MIPC;2015;TLMP2304;;;
14005220;10;V ;2014;2;MIPC;2015;TLMP2304;;;
14005314;9.4   ;AC;2014;2;MIPC;2015;TLMP2304;;;
14005972;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15000062;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15000116;10.5  ;V ;2015;1;MIPC;2015;TLMP2304;;;
15000166;.6    ;NR;2015;1;MIPC;2015;TLMP2304;;;
15000197;.6    ;NR;2015;1;MIPC;2015;TLMP2304;;;
15000227;.6    ;NR;2015;1;MIPC;2015;TLMP2304;;;
15000275;5.5   ;NV;2015;2;MIPC;2015;TLMP2304;;;
15000324;11 375;V ;2015;1;MIPC;2015;TLMP2304;;;
15000359;10.01 ;V ;2015;1;MIPC;2015;TLMP2304;;;
15000396;1.7   ;NR;2015;1;MIPC;2015;TLMP2304;;;
15000566;11;V ;2015;1;MIPC;2015;TLMP2304;;;
15000878;2;NR;2015;1;MIPC;2015;TLMP2304;;;
15000984;5;NV;2015;2;MIPC;2015;TLMP2304;;;
15001027;10;V ;2015;2;MIPC;2015;TLMP2304;;;
15001062;10;V ;2015;1;MIPC;2015;TLMP2304;;;
15001092;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15001753;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15001778;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15001797;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15001815;10.01 ;V ;2015;1;MIPC;2015;TLMP2304;;;
15002141;12.4  ;V ;2015;1;MIPC;2015;TLMP2304;;;
15002278;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15002391;10.5  ;V ;2015;1;MIPC;2015;TLMP2304;;;
15002512;1.85  ;NR;2015;1;MIPC;2015;TLMP2304;;;
15002532;6.5   ;NV;2015;2;MIPC;2015;TLMP2304;;;
15002955;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15004280;2.5   ;NR;2015;1;MIPC;2015;TLMP2304;;;
15005517;11.6  ;V ;2015;1;MIPC;2015;TLMP2304;;;
15005628;1.5   ;NR;2015;1;MIPC;2015;TLMP2304;;;
15005659;3;NR;2015;1;MIPC;2015;TLMP2304;;;
15005759;0;NR;2015;1;MIPC;2015;TLMP2304;;;
15007516;.7    ;NR;2015;1;MIPC;2015;TLMP2304;;;
15008623;2.8   ;NR;2015;1;MIPC;2015;TLMP2304;;;
11010987;10;AC;2013;1;MIPC;2015;TLMP1404;;;
12007129;10;V ;2015;1;MIPC;2015;TLMP1404;;;
12011574;12.25 ;V ;2012;1;MIPC;2015;TLMP1404;;;
12012078;0;NR;2015;1;MIPC;2015;TLMP1404;;;
13010643;0;NR;2015;1;MIPC;2015;TLMP1404;;;
13012521;13.25 ;V ;2015;1;MIPC;2015;TLMP1404;;;
13012916;14.9  ;V ;2015;1;MIPC;2015;TLMP1404;;;
13013189;10;V ;2013;1;MIPC;2015;TLMP1404;;;
13013697;10;V ;2013;2;MIPC;2015;TLMP1404;;;
13013897;10.5  ;V ;2015;1;MIPC;2015;TLMP1404;;;
13014163;0;NR;2015;1;MIPC;2015;TLMP1404;;;
13014310;10.5  ;V ;2014;1;MIPC;2015;TLMP1404;;;
13014545;8.5   ;NV;2015;2;MIPC;2015;TLMP1404;;;
13014679;8;NV;2015;2;MIPC;2015;TLMP1404;;;
13015044;10;V ;2014;2;MIPC;2015;TLMP1404;;;
14000002;0;NR;2015;1;MIPC;2015;TLMP1404;;;
14000197;12.25 ;V ;2014;1;MIPC;2015;TLMP1404;;;
14000254;7.8   ;NV;2015;2;MIPC;2015;TLMP1404;;;
14000373;10;V ;2014;2;MIPC;2015;TLMP1404;;;
14000460;6.1   ;NV;2015;2;MIPC;2015;TLMP1404;;;
14000525;0;NR;2015;1;MIPC;2015;TLMP1404;;;
14000563;10;V ;2014;2;MIPC;2015;TLMP1404;;;
14000588;0;NR;2015;1;MIPC;2015;TLMP1404;;;
14000627;10;V ;2014;2;MIPC;2015;TLMP1404;;;
14001305;10;V ;2014;2;MIPC;2015;TLMP1404;;;
14001435;11.6  ;V ;2015;1;MIPC;2015;TLMP1404;;;
14001618;10.8  ;V ;2015;1;MIPC;2015;TLMP1404;;;
14001949;7.5   ;NV;2015;2;MIPC;2015;TLMP1404;;;
14003786;10;V ;2014;2;MIPC;2015;TLMP1404;;;
14005204;11;V ;2015;1;MIPC;2015;TLMP1404;;;
14005263;13;V ;2015;1;MIPC;2015;TLMP1404;;;
14005850;5;NV;2015;2;MIPC;2015;TLMP1404;;;
15000014;14.4  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15000107;0;NR;2015;1;MIPC;2015;TLMP1404;;;
15000143;14.5  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15000185;10.1  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15000216;10;V ;2015;1;MIPC;2015;TLMP1404;;;
15000253;5.1   ;NV;2015;2;MIPC;2015;TLMP1404;;;
15000307;7.3   ;NV;2015;2;MIPC;2015;TLMP1404;;;
15000342;15.7  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15000380;10;V ;2015;1;MIPC;2015;TLMP1404;;;
15000512;9;NV;2015;2;MIPC;2015;TLMP1404;;;
15000745;10;V ;2015;1;MIPC;2015;TLMP1404;;;
15000958;13.7  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15001009;5.2   ;NV;2015;2;MIPC;2015;TLMP1404;;;
15001044;7.4   ;AC;2015;2;MIPC;2015;TLMP1404;;;
15001081;.2    ;NR;2015;1;MIPC;2015;TLMP1404;;;
15001403;8;NV;2015;2;MIPC;2015;TLMP1404;;;
15001769;11.8  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15001792;2;NR;2015;1;MIPC;2015;TLMP1404;;;
15001807;8.2   ;NV;2015;2;MIPC;2015;TLMP1404;;;
15002005;12.3  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15002261;0;NR;2015;1;MIPC;2015;TLMP1404;;;
15002353;12.2  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15002476;8.6   ;NV;2015;2;MIPC;2015;TLMP1404;;;
15002526;4.2   ;NR;2015;1;MIPC;2015;TLMP1404;;;
15002548;10.8  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15003225;3;NR;2015;1;MIPC;2015;TLMP1404;;;
15005352;10.9  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15005620;11.9  ;V ;2015;1;MIPC;2015;TLMP1404;;;
15005654;5.9   ;NV;2015;2;MIPC;2015;TLMP1404;;;
15005726;9;NV;2015;2;MIPC;2015;TLMP1404;;;
15006515;15.65 ;V ;2015;1;MIPC;2015;TLMP1404;;;
15008145;2;NR;2015;1;MIPC;2015;TLMP1404;;;
11014112;10;V ;2013;2;MIPC;2015; TLMP2504;;;
12011277;12.3  ;V ;2014;1;MIPC;2015; TLMP2504;;;
12011803;11;V ;2012;1;MIPC;2015; TLMP2504;;;
12013399;10;V ;2013;2;MIPC;2015; TLMP2504;;;
13011322;10;V ;2013;2;MIPC;2015; TLMP2504;;;
13012722;13.9  ;V ;2015;1;MIPC;2015; TLMP2504;;;
13013117;11.4  ;V ;2013;1;MIPC;2015; TLMP2504;;;
13013458;11 925;V ;2015;1;MIPC;2015; TLMP2504;;;
13013846;15.65 ;V ;2015;1;MIPC;2015; TLMP2504;;;
13014055;10.2  ;V ;2013;1;MIPC;2015; TLMP2504;;;
13014225;12.66 ;V ;2014;1;MIPC;2015; TLMP2504;;;
13014503;10;V ;2013;2;MIPC;2015; TLMP2504;;;
13014606;10;V ;2013;2;MIPC;2015; TLMP2504;;;
13014773;0;NR;2015;1;MIPC;2015; TLMP2504;;;
13015447;11.1  ;V ;2015;1;MIPC;2015; TLMP2504;;;
14000134;0;NR;2015;1;MIPC;2015; TLMP2504;;;
14000221;14 538;V ;2015;1;MIPC;2015; TLMP2504;;;
14000315;10;V ;2014;1;MIPC;2015; TLMP2504;;;
14000438;10.3  ;V ;2014;1;MIPC;2015; TLMP2504;;;
14000493;10;V ;2014;2;MIPC;2015; TLMP2504;;;
14000541;14.33 ;V ;2014;1;MIPC;2015; TLMP2504;;;
14000571;10;V ;2014;1;MIPC;2015; TLMP2504;;;
14000609;13.16 ;V ;2014;1;MIPC;2015; TLMP2504;;;
14000645;15 225;V ;2015;1;MIPC;2015; TLMP2504;;;
14001371;14.35 ;V ;2015;1;MIPC;2015; TLMP2504;;;
14001511;10;V ;2014;1;MIPC;2015; TLMP2504;;;
14001644;10;V ;2015;2;MIPC;2015; TLMP2504;;;
14002650;11.33 ;V ;2014;1;MIPC;2015; TLMP2504;;;
14005180;10;V ;2014;2;MIPC;2015; TLMP2504;;;
14005223;13.25 ;V ;2015;1;MIPC;2015; TLMP2504;;;
14005328;7;AC;2014;2;MIPC;2015; TLMP2504;;;
14006064;11.83 ;V ;2014;1;MIPC;2015; TLMP2504;;;
15000076;12 475;V ;2015;1;MIPC;2015; TLMP2504;;;
15000121;7.3   ;NV;2015;2;MIPC;2015; TLMP2504;;;
15000169;14 125;V ;2015;1;MIPC;2015; TLMP2504;;;
15000202;9.85  ;AC;2015;2;MIPC;2015; TLMP2504;;;
15000232;12.45 ;V ;2015;1;MIPC;2015; TLMP2504;;;
15000279;15.85 ;V ;2015;1;MIPC;2015; TLMP2504;;;
15000328;12 975;V ;2015;1;MIPC;2015; TLMP2504;;;
15000361;11 365;V ;2015;1;MIPC;2015; TLMP2504;;;
15000403;15.7  ;V ;2015;1;MIPC;2015; TLMP2504;;;
15000595;10;V ;2015;1;MIPC;2015; TLMP2504;;;
15000891;15.45 ;V ;2015;1;MIPC;2015; TLMP2504;;;
15000992;11.86 ;V ;2015;1;MIPC;2015; TLMP2504;;;
15001032;14.35 ;V ;2015;1;MIPC;2015; TLMP2504;;;
15001068;9 683;AC;2015;2;MIPC;2015; TLMP2504;;;
15001093;5 905;NV;2015;2;MIPC;2015; TLMP2504;;;
15001755;12 933;V ;2015;1;MIPC;2015; TLMP2504;;;
15001780;14 063;V ;2015;1;MIPC;2015; TLMP2504;;;
15001801;0;NR;2015;1;MIPC;2015; TLMP2504;;;
15001826;9.5   ;NV;2015;2;MIPC;2015; TLMP2504;;;
15002171;11 978;V ;2015;1;MIPC;2015; TLMP2504;;;
15002288;15 475;V ;2015;1;MIPC;2015; TLMP2504;;;
15002403;10;V ;2015;2;MIPC;2015; TLMP2504;;;
15002514;15.85 ;V ;2015;1;MIPC;2015; TLMP2504;;;
15002534;10;V ;2015;2;MIPC;2015; TLMP2504;;;
15003046;14 788;V ;2015;1;MIPC;2015; TLMP2504;;;
15004360;10;V ;2015;2;MIPC;2015; TLMP2504;;;
15005534;10 475;V ;2015;1;MIPC;2015; TLMP2504;;;
15005645;3.96  ;NR;2015;1;MIPC;2015; TLMP2504;;;
15005661;7.69  ;NV;2015;2;MIPC;2015; TLMP2504;;;
15005812;5 675;NV;2015;2;MIPC;2015; TLMP2504;;;
15007571;12 925;V ;2015;1;MIPC;2015; TLMP2504;;;
12005753;10.03 ;V ;2012;1;MIPC;2015;TLMP2104;;;
12011374;0;NR;2015;1;MIPC;2015;TLMP2104;;;
12012023;8.25  ;AC;2013;2;MIPC;2015;TLMP2104;;;
13010110;11.15 ;V ;2014;1;MIPC;2015;TLMP2104;;;
13012033;10;V ;2014;1;MIPC;2015;TLMP2104;;;
13012859;10;V ;2013;2;MIPC;2015;TLMP2104;;;
13013154;10;V ;2013;2;MIPC;2015;TLMP2104;;;
13013618;10.5  ;V ;2013;1;MIPC;2015;TLMP2104;;;
13013886;10;V ;2013;2;MIPC;2015;TLMP2104;;;
13014077;10;V ;2013;2;MIPC;2015;TLMP2104;;;
13014277;13.05 ;V ;2013;1;MIPC;2015;TLMP2104;;;
13014517;10;V ;2015;2;MIPC;2015;TLMP2104;;;
13014672;10.05 ;V ;2013;1;MIPC;2015;TLMP2104;;;
13014978;0;NR;2015;1;MIPC;2015;TLMP2104;;;
13016159;0;NR;2015;1;MIPC;2015;TLMP2104;;;
14000155;12.2  ;V ;2015;1;MIPC;2015;TLMP2104;;;
14000240;0;NR;2015;1;MIPC;2015;TLMP2104;;;
14000346;4.95  ;NR;2015;1;MIPC;2015;TLMP2104;;;
14000451;10;V ;2015;2;MIPC;2015;TLMP2104;;;
14000506;13.4  ;V ;2015;1;MIPC;2015;TLMP2104;;;
14000552;13.7  ;V ;2015;1;MIPC;2015;TLMP2104;;;
14000580;0;NR;2015;1;MIPC;2015;TLMP2104;;;
14000615;12 125;V ;2014;1;MIPC;2015;TLMP2104;;;
14001042;12.25 ;V ;2015;1;MIPC;2015;TLMP2104;;;
14001411;0;NR;2015;1;MIPC;2015;TLMP2104;;;
14001528;7;NV;2015;2;MIPC;2015;TLMP2104;;;
14001650;10;V ;2015;2;MIPC;2015;TLMP2104;;;
14003157;9.4   ;AC;2014;2;MIPC;2015;TLMP2104;;;
14005190;0;NR;2015;1;MIPC;2015;TLMP2104;;;
14005226;14;V ;2014;1;MIPC;2015;TLMP2104;;;
14005343;0;NR;2015;1;MIPC;2015;TLMP2104;;;
14006139;1.3   ;NR;2015;1;MIPC;2015;TLMP2104;;;
15000099;14.85 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15000129;13.7  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15000179;13.75 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15000206;16.1  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15000239;15.95 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15000293;0;NR;2015;1;MIPC;2015;TLMP2104;;;
15000335;10.6  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15000368;0;NR;2015;1;MIPC;2015;TLMP2104;;;
15000419;1.25  ;NR;2015;1;MIPC;2015;TLMP2104;;;
15000662;12.05 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15000929;8.1   ;NV;2015;2;MIPC;2015;TLMP2104;;;
15000997;12.05 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15001036;5.05  ;NV;2015;2;MIPC;2015;TLMP2104;;;
15001073;0;NR;2015;1;MIPC;2015;TLMP2104;;;
15001096;9.5   ;NV;2015;2;MIPC;2015;TLMP2104;;;
15001760;13.5  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15001786;14.05 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15001804;11;V ;2015;1;MIPC;2015;TLMP2104;;;
15001829;15.8  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15002223;13.6  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15002306;15.4  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15002434;10;V ;2015;2;MIPC;2015;TLMP2104;;;
15002517;16.3  ;V ;2015;1;MIPC;2015;TLMP2104;;;
15002538;10;V ;2015;2;MIPC;2015;TLMP2104;;;
15003207;12.05 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15004707;10.35 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15005592;12.45 ;V ;2015;1;MIPC;2015;TLMP2104;;;
15005648;13;V ;2015;1;MIPC;2015;TLMP2104;;;
15005665;0;NR;2015;1;MIPC;2015;TLMP2104;;;
15006165;.6    ;NR;2015;1;MIPC;2015;TLMP2104;;;
15007980;10.45 ;V ;2015;1;MIPC;2015;TLMP2104;;;
9004189;;;2015;1;MIPC;2015; TLMP3004;;;
11013765;;;2015;1;MIPC;2015; TLMP3004;;;
12006134;;;2015;1;MIPC;2015; TLMP3004;;;
12010834;10 019;V ;2014;2;MIPC;2015; TLMP3004;;;
12011313;10 833;V ;2015;2;MIPC;2015; TLMP3004;;;
12011632;10 493;V ;2014;2;MIPC;2015; TLMP3004;;;
12012031;10 467;V ;2014;2;MIPC;2015; TLMP3004;;;
12012712;10 554;V ;2014;2;MIPC;2015; TLMP3004;;;
13010770;10 825;V ;2015;2;MIPC;2015; TLMP3004;;;
13011999;11 125;V ;2014;2;MIPC;2015; TLMP3004;;;
13012722;;;2015;1;MIPC;2015; TLMP3004;;;
13013074;10.7  ;V ;2014;2;MIPC;2015; TLMP3004;;;
13013183;;;2015;1;MIPC;2015; TLMP3004;;;
13013415;10 954;V ;2015;2;MIPC;2015; TLMP3004;;;
13013645;;;2015;1;MIPC;2015; TLMP3004;;;
13013796;8 483;NV;2015;2;MIPC;2015; TLMP3004;;;
13013918;10 646;V ;2015;2;MIPC;2015; TLMP3004;;;
13014127;11 708;V ;2015;1;MIPC;2015; TLMP3004;;;
13014222;10 021;V ;2014;2;MIPC;2015; TLMP3004;;;
13014330;7 017;NV;2015;2;MIPC;2015; TLMP3004;;;
13014520;10 013;V ;2014;2;MIPC;2015; TLMP3004;;;
13014586;;;2015;1;MIPC;2015; TLMP3004;;;
13014762;11.35 ;V ;2014;2;MIPC;2015; TLMP3004;;;
13015447;;;2015;1;MIPC;2015; TLMP3004;;;
14000042;;;2015;1;MIPC;2015; TLMP3004;;;
14000152;14 896;V ;2015;1;MIPC;2015; TLMP3004;;;
14000213;;;2015;1;MIPC;2015; TLMP3004;;;
14000304;;;2015;1;MIPC;2015; TLMP3004;;;
14000392;;;2015;1;MIPC;2015; TLMP3004;;;
14000459;;;2015;1;MIPC;2015; TLMP3004;;;
14000495;13 408;V ;2015;1;MIPC;2015; TLMP3004;;;
14000539;;;2015;1;MIPC;2015; TLMP3004;;;
14000569;;;2015;1;MIPC;2015; TLMP3004;;;
14000608;;;2015;1;MIPC;2015; TLMP3004;;;
14000634;;;2015;1;MIPC;2015; TLMP3004;;;
14001187;11 608;V ;2015;2;MIPC;2015; TLMP3004;;;
14001364;11 042;V ;2015;2;MIPC;2015; TLMP3004;;;
14001490;;;2015;1;MIPC;2015; TLMP3004;;;
14001580;;;2015;1;MIPC;2015; TLMP3004;;;
